Event 0
nTracks 10
Event 3355
nTracks 10
0 : 1.09928
1 : 1.00063
2 : 2.82679
3 : 2.23309
4 : 1.7132
5 : 0.684369
6 : 1.6836
7 : 2.73707
8 : 2.154
9 : 0.637202
Event 3356
nTracks 10
0 : 0.260715
1 : 2.52316
2 : 2.19089
3 : 2.28463
4 : 1.01266
5 : 0.696634
6 : 2.12094
7 : 2.23763
8 : 2.49098
9 : 2.37309
Event 3357
nTracks 10
0 : 0.841868
1 : 0.0686432
2 : 1.36624
3 : 1.46605
4 : 1.57918
5 : 0.914922
6 : 1.91196
7 : 2.61503
8 : 1.39744
9 : 1.74603
Event 3358
nTracks 10
0 : 0.699082
1 : 1.44747
2 : 3.04533
3 : 0.427094
4 : 0.149617
5 : 1.19128
6 : 1.31005
7 : 2.83316
8 : 0.148174
9 : 2.81889
Event 3359
nTracks 10
0 : 2.67216
1 : 2.34948
2 : 2.49076
3 : 2.25194
4 : 2.64043
5 : 0.227942
6 : 1.21575
7 : 1.3253
8 : 0.255057
9 : 0.610344
Event 3360
nTracks 10
0 : 1.04041
1 : 0.974134
2 : 1.07615
3 : 1.31001
4 : 0.607832
5 : 0.349259
6 : 0.133202
7 : 2.56323
8 : 0.528232
9 : 1.9254
Event 3361
nTracks 10
0 : 1.09195
1 : 0.244532
2 : 1.86891
3 : 1.35741
4 : 1.8661
5 : 0.0188872
6 : 2.19391
7 : 2.17966
8 : 2.64275
9 : 2.75048
Event 3362
nTracks 10
0 : 2.64091
1 : 2.48751
2 : 0.931304
3 : 2.38744
4 : 1.05713
5 : 2.80158
6 : 2.94623
7 : 2.87766
8 : 0.324536
9 : 2.69
Event 3363
nTracks 10
0 : 3.09048
1 : 1.42763
2 : 2.88848
3 : 0.328377
4 : 1.38967
5 : 2.10319
6 : 2.92885
7 : 0.443378
8 : 1.54448
9 : 1.59913
Event 3364
nTracks 10
0 : 1.17509
1 : 2.89701
2 : 2.36832
3 : 2.71816
4 : 1.75205
5 : 0.553084
6 : 0.405571
7 : 2.07228
8 : 2.77445
9 : 0.640957
Event 3365
nTracks 10
0 : 2.03404
1 : 1.68705
2 : 2.55214
3 : 1.71607
4 : 2.30237
5 : 1.89819
6 : 0.646422
7 : 1.62827
8 : 1.0932
9 : 2.91131
Event 3366
nTracks 10
0 : 1.47115
1 : 3.13679
2 : 1.27706
3 : 2.1832
4 : 0.969923
5 : 0.560473
6 : 0.90813
7 : 2.80959
8 : 2.30373
9 : 0.416127
Event 3367
nTracks 10
0 : 1.6053
1 : 2.36035
2 : 0.941814
3 : 2.36631
4 : 0.827988
5 : 1.14931
6 : 0.108743
7 : 2.6546
8 : 1.53426
9 : 1.73926
Event 3368
nTracks 10
0 : 2.04562
1 : 2.46141
2 : 0.731114
3 : 1.73209
4 : 2.83626
5 : 2.95786
6 : 2.37346
7 : 1.64961
8 : 1.24261
9 : 0.688989
Event 3369
nTracks 10
0 : 0.212096
1 : 2.45606
2 : 2.5291
3 : 2.61539
4 : 2.29671
5 : 0.087635
6 : 2.69683
7 : 0.242861
8 : 0.293041
9 : 2.58416
Event 3370
nTracks 10
0 : 0.615339
1 : 2.69795
2 : 0.919591
3 : 2.04271
4 : 3.05726
5 : 1.84161
6 : 2.6637
7 : 0.573555
8 : 0.276155
9 : 1.77341
Event 3371
nTracks 10
0 : 0.131908
1 : 2.6165
2 : 0.0403452
3 : 1.72541
4 : 2.52098
5 : 0.771395
6 : 0.35376
7 : 3.04445
8 : 3.08817
9 : 0.125249
Event 3372
nTracks 10
0 : 0.563324
1 : 2.71434
2 : 2.65783
3 : 0.284012
4 : 1.41217
5 : 2.26709
6 : 0.513437
7 : 1.63801
8 : 3.12529
9 : 1.14169
Event 3373
nTracks 10
0 : 0.141189
1 : 1.49113
2 : 0.834939
3 : 2.11145
4 : 1.71213
5 : 2.05885
6 : 2.31115
7 : 2.95922
8 : 3.04595
9 : 0.293622
Event 3374
nTracks 10
0 : 1.89231
1 : 0.799137
2 : 1.47239
3 : 3.00324
4 : 1.69972
5 : 1.41826
6 : 0.490548
7 : 1.17625
8 : 1.02799
9 : 0.0425725
Event 3375
nTracks 10
0 : 2.67111
1 : 2.32921
2 : 2.9295
3 : 0.649481
4 : 0.378753
5 : 2.50543
6 : 2.47495
7 : 1.27211
8 : 0.00563568
9 : 0.953685
Event 3376
nTracks 10
0 : 0.785466
1 : 1.49315
2 : 2.45051
3 : 2.32859
4 : 2.08286
5 : 1.14485
6 : 2.67911
7 : 2.03715
8 : 2.91529
9 : 2.87611
Event 3377
nTracks 10
0 : 2.60569
1 : 0.45531
2 : 0.978582
3 : 3.03051
4 : 0.161755
5 : 1.43046
6 : 0.329686
7 : 2.73986
8 : 1.50065
9 : 1.14877
Event 3378
nTracks 10
0 : 2.8494
1 : 2.30543
2 : 0.293052
3 : 0.642338
4 : 2.93814
5 : 0.457315
6 : 1.95947
7 : 0.757141
8 : 0.550645
9 : 2.77482
Event 3379
nTracks 10
0 : 3.10068
1 : 1.38551
2 : 1.79229
3 : 2.37426
4 : 0.746022
5 : 0.331951
6 : 2.56031
7 : 0.637061
8 : 0.499406
9 : 2.79345
Event 3380
nTracks 10
0 : 0.011454
1 : 0.196598
2 : 2.17848
3 : 1.97857
4 : 0.644685
5 : 0.957659
6 : 2.91187
7 : 2.6619
8 : 0.908837
9 : 0.941288
Event 3381
nTracks 10
0 : 0.048477
1 : 1.49924
2 : 2.10966
3 : 1.57931
4 : 3.13961
5 : 0.332886
6 : 1.40884
7 : 2.61126
8 : 0.0242681
9 : 0.789948
Event 3382
nTracks 10
0 : 2.04915
1 : 2.50173
2 : 0.278257
3 : 1.59371
4 : 2.67032
5 : 1.74843
6 : 1.59936
7 : 1.59278
8 : 2.78526
9 : 2.7861
Event 3383
nTracks 10
0 : 1.68259
1 : 0.557415
2 : 2.64878
3 : 2.87092
4 : 0.701424
5 : 1.03924
6 : 2.69802
7 : 1.06359
8 : 1.34047
9 : 0.00475776
Event 3384
nTracks 10
0 : 0.0377245
1 : 2.3674
2 : 2.41111
3 : 1.25984
4 : 2.96859
5 : 2.06343
6 : 1.33728
7 : 1.10298
8 : 1.94046
9 : 0.96011
Event 3385
nTracks 10
0 : 2.72626
1 : 0.0528111
2 : 0.243948
3 : 0.148061
4 : 2.85515
5 : 2.03109
6 : 2.12017
7 : 0.445395
8 : 1.62501
9 : 0.618675
Event 3386
nTracks 10
0 : 0.472131
1 : 1.3229
2 : 1.17349
3 : 2.88685
4 : 0.17057
5 : 2.15219
6 : 1.10377
7 : 2.49041
8 : 2.48015
9 : 2.98774
Event 3387
nTracks 10
0 : 1.88937
1 : 2.07857
2 : 0.195302
3 : 1.16475
4 : 1.18298
5 : 2.05161
6 : 2.62911
7 : 0.259673
8 : 2.3425
9 : 2.9425
Event 3388
nTracks 10
0 : 2.24346
1 : 1.1174
2 : 0.22964
3 : 0.984578
4 : 1.70849
5 : 2.37793
6 : 3.02185
7 : 0.911924
8 : 1.09144
9 : 0.0929451
Event 3389
nTracks 10
0 : 0.800801
1 : 0.283678
2 : 1.78138
3 : 2.53947
4 : 0.152689
5 : 2.18937
6 : 1.98998
7 : 0.0417954
8 : 2.21628
9 : 0.494084
Event 3390
nTracks 10
0 : 2.95106
1 : 2.73517
2 : 0.895106
3 : 2.79729
4 : 0.987063
5 : 1.1303
6 : 1.30741
7 : 0.463492
8 : 2.41276
9 : 3.03398
Event 3391
nTracks 10
0 : 0.246726
1 : 1.70406
2 : 2.53031
3 : 2.72411
4 : 0.820524
5 : 1.81459
6 : 0.109525
7 : 2.09557
8 : 2.29562
9 : 1.8301
Event 3392
nTracks 10
0 : 2.32066
1 : 0.313902
2 : 1.47089
3 : 0.561382
4 : 3.11522
5 : 0.901667
6 : 1.06607
7 : 1.95605
8 : 0.708626
9 : 0.056791
Event 3393
nTracks 10
0 : 1.71453
1 : 0.917981
2 : 2.65693
3 : 0.450075
4 : 2.8485
5 : 2.0007
6 : 1.22392
7 : 1.82075
8 : 0.745897
9 : 1.34715
Event 3394
nTracks 10
0 : 0.225705
1 : 0.794744
2 : 0.200977
3 : 2.30104
4 : 0.445685
5 : 1.38119
6 : 1.96246
7 : 2.35726
8 : 1.34858
9 : 1.21218
Event 3395
nTracks 10
0 : 2.03157
1 : 0.664878
2 : 2.96829
3 : 2.04131
4 : 1.42426
5 : 0.297439
6 : 1.13348
7 : 1.86545
8 : 0.967824
9 : 2.65996
Event 3396
nTracks 10
0 : 0.367944
1 : 2.75912
2 : 2.07947
3 : 2.39286
4 : 0.676108
5 : 2.1865
6 : 2.29267
7 : 2.52074
8 : 0.525343
9 : 0.333686
Event 3397
nTracks 10
0 : 2.48781
1 : 0.196036
2 : 0.355282
3 : 1.35193
4 : 0.456277
5 : 2.9458
6 : 0.76528
7 : 2.49138
8 : 0.946258
9 : 1.63298
Event 3398
nTracks 10
0 : 0.378278
1 : 2.15657
2 : 1.99622
3 : 1.02813
4 : 0.302072
5 : 2.80463
6 : 0.598824
7 : 1.72115
8 : 1.78364
9 : 3.11528
Event 3399
nTracks 10
0 : 2.25564
1 : 0.472386
2 : 0.675976
3 : 0.810196
4 : 2.69304
5 : 3.11513
6 : 1.40035
7 : 0.646091
8 : 2.51541
9 : 1.22359
Event 3400
nTracks 10
0 : 1.4607
1 : 0.559623
2 : 0.785404
3 : 0.801488
4 : 0.142494
5 : 2.72348
6 : 1.98062
7 : 2.63602
8 : 1.11972
9 : 0.852318
Event 3401
nTracks 10
0 : 0.03944
1 : 3.10353
2 : 3.12552
3 : 3.00357
4 : 2.15902
5 : 2.28934
6 : 0.414308
7 : 1.74778
8 : 2.77246
9 : 2.9009
Event 3402
nTracks 10
0 : 0.536024
1 : 2.77013
2 : 0.4721
3 : 2.4957
4 : 0.878318
5 : 1.78521
6 : 0.0539412
7 : 0.501614
8 : 3.04747
9 : 1.9399
Event 3403
nTracks 10
0 : 0.0985949
1 : 0.0314003
2 : 2.3116
3 : 1.70181
4 : 2.98403
5 : 2.36755
6 : 0.942258
7 : 1.53657
8 : 1.45554
9 : 2.80111
Event 3404
nTracks 10
0 : 0.312312
1 : 0.81816
2 : 2.15301
3 : 0.479448
4 : 0.89891
5 : 2.97317
6 : 0.500208
7 : 0.166635
8 : 0.298695
9 : 1.60548
Event 3405
nTracks 10
0 : 1.49981
1 : 2.59033
2 : 2.46072
3 : 1.14496
4 : 1.63407
5 : 0.997593
6 : 1.60162
7 : 0.0408322
8 : 0.0123427
9 : 1.39069
Event 3406
nTracks 10
0 : 0.222543
1 : 1.81191
2 : 1.82769
3 : 0.634548
4 : 1.93925
5 : 2.80633
6 : 2.65599
7 : 1.42146
8 : 1.2682
9 : 2.79412
Event 3407
nTracks 10
0 : 1.39656
1 : 2.40254
2 : 1.52278
3 : 2.23704
4 : 1.21734
5 : 1.26716
6 : 0.416898
7 : 0.894735
8 : 2.64139
9 : 1.36605
Event 3408
nTracks 10
0 : 0.281582
1 : 2.25431
2 : 0.0789814
3 : 2.72509
4 : 2.26785
5 : 1.39181
6 : 0.165997
7 : 0.954043
8 : 2.14859
9 : 2.72347
Event 3409
nTracks 10
0 : 0.534323
1 : 2.19997
2 : 1.9564
3 : 1.17735
4 : 0.0705993
5 : 1.43292
6 : 1.66809
7 : 0.947633
8 : 0.798154
9 : 1.67246
Event 3410
nTracks 10
0 : 1.72609
1 : 1.57531
2 : 1.01772
3 : 2.91799
4 : 0.806643
5 : 2.20505
6 : 3.09713
7 : 2.809
8 : 2.67347
9 : 2.13707
Event 3411
nTracks 10
0 : 0.216998
1 : 2.67311
2 : 3.0939
3 : 2.81956
4 : 2.36288
5 : 2.08676
6 : 2.40602
7 : 0.564549
8 : 1.31759
9 : 1.57066
Event 3412
nTracks 10
0 : 1.36491
1 : 1.11213
2 : 1.06173
3 : 1.93054
4 : 0.847118
5 : 2.1513
6 : 1.16606
7 : 1.90532
8 : 1.18238
9 : 2.50853
Event 3413
nTracks 10
0 : 0.378534
1 : 1.57849
2 : 0.0677158
3 : 2.27303
4 : 2.42834
5 : 0.728961
6 : 0.222702
7 : 1.9668
8 : 1.01273
9 : 1.62652
Event 3414
nTracks 10
0 : 0.717171
1 : 0.2286
2 : 0.00965721
3 : 0.56052
4 : 2.94979
5 : 0.668507
6 : 2.98068
7 : 2.93797
8 : 3.14039
9 : 2.08908
Event 3415
nTracks 10
0 : 2.38804
1 : 1.69619
2 : 0.697763
3 : 1.55158
4 : 0.536641
5 : 0.00308082
6 : 1.18919
7 : 1.3021
8 : 1.59664
9 : 1.47645
Event 3416
nTracks 10
0 : 2.88552
1 : 0.0106257
2 : 0.572805
3 : 2.03726
4 : 0.335986
5 : 2.82299
6 : 0.433224
7 : 0.766495
8 : 2.79931
9 : 1.40441
Event 3417
nTracks 10
0 : 0.19072
1 : 2.45763
2 : 0.0436558
3 : 0.69332
4 : 0.84507
5 : 2.50055
6 : 2.58167
7 : 0.791126
8 : 1.12916
9 : 2.02062
Event 3418
nTracks 10
0 : 1.64763
1 : 2.62702
2 : 2.55015
3 : 0.91441
4 : 1.14106
5 : 2.36377
6 : 0.51358
7 : 1.81268
8 : 1.4513
9 : 0.394871
Event 3419
nTracks 10
0 : 2.54536
1 : 0.876621
2 : 0.442386
3 : 2.25579
4 : 3.0519
5 : 1.44535
6 : 0.310206
7 : 0.297467
8 : 1.06058
9 : 0.00292724
Event 3420
nTracks 10
0 : 2.11198
1 : 3.11465
2 : 1.71829
3 : 0.538985
4 : 1.76766
5 : 0.346332
6 : 1.24266
7 : 0.0565843
8 : 1.49528
9 : 1.10802
Event 3421
nTracks 10
0 : 1.79585
1 : 0.2819
2 : 0.0144578
3 : 1.81353
4 : 2.00285
5 : 2.84944
6 : 2.17382
7 : 2.77757
8 : 1.95328
9 : 1.65559
Event 3422
nTracks 10
0 : 2.90772
1 : 2.28938
2 : 0.404697
3 : 0.377211
4 : 0.492907
5 : 3.10538
6 : 2.08302
7 : 2.95296
8 : 2.20006
9 : 2.20198
Event 3423
nTracks 10
0 : 2.30911
1 : 1.167
2 : 0.178412
3 : 0.812771
4 : 0.36333
5 : 1.71858
6 : 2.90848
7 : 0.873625
8 : 1.1722
9 : 1.1683
Event 3424
nTracks 10
0 : 0.274649
1 : 1.39775
2 : 1.61547
3 : 2.05791
4 : 0.77783
5 : 1.44708
6 : 2.67012
7 : 2.46313
8 : 1.42428
9 : 1.14216
Event 3425
nTracks 10
0 : 0.844927
1 : 2.75577
2 : 2.2141
3 : 0.129725
4 : 0.318871
5 : 0.850419
6 : 1.13976
7 : 0.810656
8 : 1.09705
9 : 2.01009
Event 3426
nTracks 10
0 : 2.79655
1 : 0.757936
2 : 0.480736
3 : 1.35343
4 : 2.02742
5 : 0.588015
6 : 2.90917
7 : 2.01058
8 : 2.93776
9 : 1.74519
Event 3427
nTracks 10
0 : 0.836529
1 : 2.16488
2 : 1.83948
3 : 1.37824
4 : 2.02004
5 : 1.30768
6 : 0.547198
7 : 0.822349
8 : 0.40771
9 : 0.257159
Event 3428
nTracks 10
0 : 2.93173
1 : 2.93731
2 : 1.10181
3 : 2.74205
4 : 2.51752
5 : 0.0698905
6 : 1.22333
7 : 1.17006
8 : 3.09286
9 : 0.362001
Event 3429
nTracks 10
0 : 0.780948
1 : 2.68348
2 : 3.093
3 : 1.45879
4 : 3.1088
5 : 1.35769
6 : 1.34071
7 : 2.98497
8 : 2.06972
9 : 1.25096
Event 3430
nTracks 10
0 : 2.91826
1 : 0.393314
2 : 0.32854
3 : 0.352247
4 : 0.290025
5 : 2.07614
6 : 1.7401
7 : 0.433294
8 : 1.00095
9 : 0.558636
Event 3431
nTracks 10
0 : 0.474793
1 : 1.81002
2 : 2.95398
3 : 0.393481
4 : 1.95113
5 : 2.9674
6 : 1.1056
7 : 0.656318
8 : 2.29114
9 : 0.491689
Event 3432
nTracks 10
0 : 0.821867
1 : 1.96156
2 : 1.79929
3 : 1.26015
4 : 0.209886
5 : 1.94469
6 : 1.30123
7 : 0.376868
8 : 1.14444
9 : 2.5444
Event 3433
nTracks 10
0 : 2.37943
1 : 0.195067
2 : 0.975546
3 : 2.96053
4 : 2.7382
5 : 0.219893
6 : 1.56806
7 : 0.576144
8 : 0.0647157
9 : 0.592995
Event 3434
nTracks 10
0 : 2.60614
1 : 2.43698
2 : 0.27656
3 : 2.29027
4 : 2.92692
5 : 2.64916
6 : 2.51545
7 : 1.39321
8 : 2.80617
9 : 2.1363
Event 3435
nTracks 10
0 : 2.41084
1 : 2.22513
2 : 1.71636
3 : 1.73651
4 : 2.44695
5 : 2.44104
6 : 0.447433
7 : 0.16011
8 : 2.55612
9 : 0.827627
Event 3436
nTracks 10
0 : 0.231772
1 : 0.426186
2 : 2.83316
3 : 1.13082
4 : 2.56538
5 : 0.75941
6 : 2.59668
7 : 0.0926852
8 : 2.59607
9 : 0.852725
Event 3437
nTracks 10
0 : 2.48898
1 : 0.985244
2 : 2.18214
3 : 1.51918
4 : 0.431347
5 : 1.12176
6 : 2.95015
7 : 3.03956
8 : 3.06841
9 : 2.02315
Event 3438
nTracks 10
0 : 2.26538
1 : 3.03062
2 : 2.55083
3 : 1.91097
4 : 2.82023
5 : 0.853293
6 : 1.38078
7 : 0.795284
8 : 1.32456
9 : 1.26404
Event 3439
nTracks 10
0 : 0.766167
1 : 1.51854
2 : 2.71828
3 : 1.15184
4 : 1.02605
5 : 1.89772
6 : 2.59302
7 : 2.90542
8 : 1.54966
9 : 1.55122
Event 3440
nTracks 10
0 : 2.0104
1 : 0.340083
2 : 1.72092
3 : 0.215215
4 : 0.278717
5 : 2.54832
6 : 0.711791
7 : 2.14126
8 : 1.95018
9 : 2.04932
Event 3441
nTracks 10
0 : 2.20505
1 : 0.684703
2 : 2.47627
3 : 1.63181
4 : 2.43009
5 : 0.728288
6 : 1.84881
7 : 1.62148
8 : 0.0301775
9 : 2.46828
Event 3442
nTracks 10
0 : 2.50601
1 : 2.2609
2 : 2.1094
3 : 1.18813
4 : 1.66342
5 : 0.479993
6 : 2.28609
7 : 1.1115
8 : 3.10716
9 : 1.47078
Event 3443
nTracks 10
0 : 2.98946
1 : 1.66578
2 : 0.172196
3 : 1.12433
4 : 1.06038
5 : 2.18066
6 : 0.890657
7 : 2.58954
8 : 0.101669
9 : 0.729331
Event 3444
nTracks 10
0 : 0.332663
1 : 0.584194
2 : 2.85792
3 : 3.12975
4 : 1.07329
5 : 0.471149
6 : 3.06622
7 : 2.60365
8 : 1.14647
9 : 1.97414
Event 3445
nTracks 10
0 : 1.73389
1 : 0.126565
2 : 1.76048
3 : 0.866673
4 : 1.59507
5 : 1.05197
6 : 1.40385
7 : 0.599841
8 : 0.272929
9 : 0.97174
Event 3446
nTracks 10
0 : 1.20676
1 : 2.51304
2 : 0.58845
3 : 0.451701
4 : 1.2819
5 : 1.53665
6 : 2.85322
7 : 3.09469
8 : 2.57585
9 : 0.950561
Event 3447
nTracks 10
0 : 0.449627
1 : 2.58191
2 : 0.231275
3 : 2.47685
4 : 0.530702
5 : 0.174853
6 : 0.182737
7 : 1.03513
8 : 2.18463
9 : 0.755641
Event 3448
nTracks 10
0 : 2.82323
1 : 2.50925
2 : 1.12219
3 : 1.8232
4 : 0.150565
5 : 1.71161
6 : 0.636063
7 : 1.27528
8 : 0.729452
9 : 1.30586
Event 3449
nTracks 10
0 : 1.75019
1 : 2.18176
2 : 2.46403
3 : 0.979454
4 : 0.39564
5 : 1.583
6 : 1.32647
7 : 0.775295
8 : 2.74852
9 : 0.551557
Event 3450
nTracks 10
0 : 0.928216
1 : 2.02031
2 : 0.374002
3 : 0.466483
4 : 2.46865
5 : 1.9355
6 : 0.592686
7 : 1.6147
8 : 2.65363
9 : 2.96502
Event 3451
nTracks 10
0 : 0.590678
1 : 0.428718
2 : 1.61769
3 : 1.36691
4 : 0.767486
5 : 0.792552
6 : 0.598962
7 : 2.46145
8 : 1.55322
9 : 0.495397
Event 3452
nTracks 10
0 : 1.32303
1 : 1.61891
2 : 1.08781
3 : 0.600698
4 : 0.143266
5 : 2.53548
6 : 0.525465
7 : 0.240974
8 : 2.67989
9 : 0.759832
Event 3453
nTracks 10
0 : 0.913608
1 : 0.14395
2 : 0.408745
3 : 0.459382
4 : 1.7261
5 : 0.345157
6 : 0.595187
7 : 0.25615
8 : 2.05108
9 : 3.04951
Event 3454
nTracks 10
0 : 0.155455
1 : 1.18462
2 : 0.873648
3 : 1.83211
4 : 1.70456
5 : 0.989105
6 : 1.18421
7 : 3.06146
8 : 0.524796
9 : 0.260282
Event 3455
nTracks 10
0 : 0.0239836
1 : 2.34965
2 : 0.752716
3 : 1.85466
4 : 1.52464
5 : 0.3467
6 : 1.79157
7 : 2.88772
8 : 0.0677252
9 : 0.812934
Event 3456
nTracks 10
0 : 0.356137
1 : 2.54996
2 : 2.2936
3 : 0.665547
4 : 2.86349
5 : 2.59469
6 : 2.52943
7 : 1.11889
8 : 2.1678
9 : 0.823502
Event 3457
nTracks 10
0 : 1.69155
1 : 2.72008
2 : 1.27303
3 : 2.62777
4 : 1.94232
5 : 1.4841
6 : 0.772746
7 : 0.534978
8 : 2.29326
9 : 0.640476
Event 3458
nTracks 10
0 : 0.711276
1 : 2.31212
2 : 1.90804
3 : 0.322661
4 : 1.84743
5 : 2.81757
6 : 0.539733
7 : 1.91
8 : 1.26575
9 : 1.25553
Event 3459
nTracks 10
0 : 1.58019
1 : 1.4336
2 : 0.62802
3 : 1.24757
4 : 0.0591284
5 : 0.682777
6 : 2.01302
7 : 2.25871
8 : 0.424423
9 : 0.717374
Event 3460
nTracks 10
0 : 1.32809
1 : 0.909255
2 : 0.702629
3 : 1.06295
4 : 0.0435331
5 : 1.46842
6 : 0.0324539
7 : 2.75791
8 : 2.32467
9 : 0.441468
Event 3461
nTracks 10
0 : 0.52241
1 : 1.42258
2 : 1.0271
3 : 1.57886
4 : 2.29565
5 : 0.760592
6 : 1.73862
7 : 1.15944
8 : 0.435483
9 : 2.21395
Event 3462
nTracks 10
0 : 1.92547
1 : 2.3305
2 : 2.46436
3 : 1.95902
4 : 1.86297
5 : 2.32126
6 : 1.32559
7 : 2.38033
8 : 1.77809
9 : 0.797205
Event 3463
nTracks 10
0 : 1.79159
1 : 2.60025
2 : 1.23259
3 : 0.836032
4 : 2.83396
5 : 1.18617
6 : 0.355486
7 : 1.33218
8 : 1.45575
9 : 1.76569
Event 3464
nTracks 10
0 : 2.72828
1 : 1.17437
2 : 0.232191
3 : 0.572314
4 : 2.34507
5 : 0.878612
6 : 0.197676
7 : 2.16323
8 : 0.44147
9 : 2.86504
Event 3465
nTracks 10
0 : 0.694528
1 : 2.02189
2 : 0.728663
3 : 1.60793
4 : 1.93552
5 : 2.05515
6 : 1.55256
7 : 2.31477
8 : 0.336088
9 : 0.617883
Event 3466
nTracks 10
0 : 1.34187
1 : 2.69988
2 : 2.2289
3 : 3.14138
4 : 0.490998
5 : 1.59329
6 : 1.15182
7 : 0.9037
8 : 0.229644
9 : 2.53053
Event 3467
nTracks 10
0 : 1.75494
1 : 1.60779
2 : 0.812432
3 : 1.73905
4 : 0.736944
5 : 0.873339
6 : 0.675362
7 : 1.8056
8 : 0.0488129
9 : 0.445912
Event 3468
nTracks 10
0 : 0.146371
1 : 2.69517
2 : 3.04338
3 : 2.15589
4 : 2.70047
5 : 2.25473
6 : 0.700145
7 : 2.00472
8 : 2.95327
9 : 0.549136
Event 3469
nTracks 10
0 : 2.56883
1 : 0.840778
2 : 0.590809
3 : 2.25347
4 : 1.23045
5 : 1.48691
6 : 1.35767
7 : 2.68925
8 : 2.2181
9 : 0.611036
Event 3470
nTracks 10
0 : 2.55594
1 : 1.2731
2 : 0.196528
3 : 2.59258
4 : 1.14216
5 : 1.83279
6 : 2.10007
7 : 3.01862
8 : 3.04223
9 : 0.144943
Event 3471
nTracks 10
0 : 1.62259
1 : 0.101652
2 : 1.36598
3 : 0.758209
4 : 0.587035
5 : 1.24912
6 : 1.04641
7 : 1.54676
8 : 0.335334
9 : 0.144313
Event 3472
nTracks 10
0 : 2.7259
1 : 0.864437
2 : 2.51804
3 : 1.11351
4 : 0.368632
5 : 0.554525
6 : 1.76167
7 : 2.24805
8 : 0.288829
9 : 2.84338
Event 3473
nTracks 10
0 : 1.42234
1 : 0.0595392
2 : 2.18327
3 : 0.361703
4 : 1.79282
5 : 2.17969
6 : 0.655933
7 : 2.8117
8 : 2.63049
9 : 0.0363309
Event 3474
nTracks 10
0 : 2.24198
1 : 1.3177
2 : 1.61971
3 : 0.753303
4 : 2.45591
5 : 0.213573
6 : 0.00887716
7 : 2.07036
8 : 3.09268
9 : 2.4264
Event 3475
nTracks 10
0 : 2.54119
1 : 0.112881
2 : 2.51828
3 : 0.473011
4 : 0.393046
5 : 0.893142
6 : 2.43257
7 : 1.23955
8 : 1.42957
9 : 0.576197
Event 3476
nTracks 10
0 : 0.50263
1 : 0.570186
2 : 3.0283
3 : 0.363979
4 : 2.47197
5 : 0.234098
6 : 1.0291
7 : 1.02506
8 : 3.02569
9 : 2.73728
Event 3477
nTracks 10
0 : 1.66884
1 : 1.92653
2 : 0.865653
3 : 0.862982
4 : 2.70335
5 : 1.74125
6 : 0.78187
7 : 2.54278
8 : 0.50338
9 : 1.96784
Event 3478
nTracks 10
0 : 0.901767
1 : 2.58682
2 : 0.796836
3 : 2.73137
4 : 3.07526
5 : 1.74071
6 : 2.94387
7 : 0.230564
8 : 0.277567
9 : 2.30181
Event 3479
nTracks 10
0 : 2.43067
1 : 2.2291
2 : 2.12968
3 : 1.57545
4 : 0.598553
5 : 0.337022
6 : 1.75847
7 : 1.18443
8 : 1.29304
9 : 2.82702
Event 3480
nTracks 10
0 : 1.27763
1 : 1.73732
2 : 0.296032
3 : 1.10824
4 : 0.28737
5 : 2.92113
6 : 0.0179741
7 : 0.980435
8 : 1.59427
9 : 1.33252
Event 3481
nTracks 10
0 : 0.853953
1 : 2.01575
2 : 0.235063
3 : 1.44977
4 : 1.42202
5 : 1.35666
6 : 0.108391
7 : 0.0638948
8 : 1.95776
9 : 0.128542
Event 3482
nTracks 10
0 : 2.87423
1 : 0.621021
2 : 0.294573
3 : 1.62752
4 : 1.08073
5 : 1.52381
6 : 2.91207
7 : 0.91065
8 : 0.353479
9 : 0.798996
Event 3483
nTracks 10
0 : 1.17049
1 : 0.186291
2 : 0.253811
3 : 1.26465
4 : 1.16026
5 : 1.86987
6 : 2.0919
7 : 1.1597
8 : 2.98448
9 : 0.0830808
Event 3484
nTracks 10
0 : 1.18207
1 : 1.72589
2 : 1.9482
3 : 1.59474
4 : 0.859409
5 : 1.11488
6 : 2.83544
7 : 2.95931
8 : 2.79817
9 : 2.51312
Event 3485
nTracks 10
0 : 0.545122
1 : 2.96478
2 : 0.352983
3 : 2.60413
4 : 1.93677
5 : 2.05259
6 : 0.806703
7 : 1.84659
8 : 1.64027
9 : 0.969618
Event 3486
nTracks 10
0 : 2.66815
1 : 2.39023
2 : 1.55038
3 : 0.168549
4 : 2.31946
5 : 2.9811
6 : 0.138486
7 : 2.34003
8 : 2.87481
9 : 1.20763
Event 3487
nTracks 10
0 : 1.54505
1 : 3.11086
2 : 2.09968
3 : 1.69825
4 : 0.492492
5 : 2.61663
6 : 1.33263
7 : 2.02742
8 : 0.0103691
9 : 0.268945
Event 3488
nTracks 10
0 : 1.51753
1 : 1.44098
2 : 2.68725
3 : 1.91271
4 : 0.5258
5 : 0.344466
6 : 0.0873024
7 : 0.0919723
8 : 0.00345849
9 : 2.03832
Event 3489
nTracks 10
0 : 0.426292
1 : 2.08585
2 : 1.01593
3 : 0.590606
4 : 3.0903
5 : 0.952209
6 : 2.79565
7 : 0.431497
8 : 2.39619
9 : 1.94675
Event 3490
nTracks 10
0 : 0.983062
1 : 0.566681
2 : 1.69429
